white,black,pieza,casilla,respuestas,ganan,tablas,pierden,plies,gana1,gana2,sindef
23445,12346,4,centro,40,0,4,36,0,76.2,23.2,0.6
23445,12346,3,esquina,40,0,0,40,0,75.2,23.6,1.2
23445,12346,2,esquina,40,0,0,40,0,74.6,25.0,0.4
23445,12346,5,lado,40,0,0,40,0,72.8,25.8,1.4
23445,12346,3,centro,40,0,0,40,0,72.8,25.8,1.4
23445,12346,5,esquina,40,1,0,39,10,72.4,26.4,1.2
23445,12346,5,centro,40,4,0,36,14,72.0,26.8,1.2
23445,12346,4,lado,40,0,0,40,0,71.8,27.2,1.0
23445,12346,2,centro,40,0,0,40,0,70.2,29.0,0.8
23445,12346,3,lado,40,1,4,35,12,59.2,39.8,1.0
23445,12346,2,lado,40,1,10,29,12,55.0,43.4,1.6
23445,12356,5,centro,40,4,0,36,12,65.6,33.2,1.2
23445,12356,4,esquina,40,2,0,38,10,65.0,33.2,1.8
23445,12356,3,esquina,40,2,0,38,8,60.8,38.2,1.0
23445,12356,3,centro,40,8,0,32,12,60.0,38.8,1.2
23445,12356,2,esquina,40,2,0,38,8,59.4,39.2,1.4
23445,12356,5,esquina,40,2,0,38,10,56.6,42.0,1.4
23445,12356,2,centro,40,8,0,32,12,56.4,42.0,1.6
23445,12356,4,centro,40,8,0,32,12,54.8,44.6,0.6
23445,12356,4,lado,40,8,0,32,10,54.8,43.2,2.0
23445,12356,5,lado,40,10,2,28,10,51.0,47.4,1.6
23445,12356,3,lado,40,10,2,28,8,43.4,55.6,1.0
23445,12356,2,lado,40,13,2,25,8,39.2,59.0,1.8
23445,12366,3,centro,32,4,0,28,12,62.4,36.8,0.8
23445,12366,5,esquina,32,1,0,31,10,62.2,37.0,0.8
23445,12366,2,esquina,32,1,0,31,8,62.2,36.8,1.0
23445,12366,3,esquina,32,1,0,31,8,61.6,37.2,1.2
23445,12366,5,centro,32,4,0,28,12,61.0,38.4,0.6
23445,12366,4,esquina,32,1,0,31,10,60.6,38.4,1.0
23445,12366,4,centro,32,4,0,28,12,57.0,43.0,0.0
23445,12366,2,centro,32,4,0,28,12,57.0,40.4,2.6
23445,12366,4,lado,32,9,0,23,10,50.6,47.2,2.2
23445,12366,5,lado,32,9,0,23,10,47.2,51.8,1.0
23445,12366,3,lado,32,11,2,19,8,42.0,56.4,1.6
23445,12366,2,lado,32,14,0,18,8,41.0,57.4,1.6
23445,12446,4,esquina,32,0,0,32,0,72.6,26.8,0.6
23445,12446,5,lado,32,1,0,31,12,71.4,27.8,0.8
23445,12446,2,esquina,32,0,0,32,0,70.0,30.0,0.0
23445,12446,5,centro,32,8,0,24,12,69.4,30.4,0.2
23445,12446,3,centro,32,0,0,32,0,69.4,30.2,0.4
23445,12446,2,centro,32,0,0,32,0,69.4,30.0,0.6
23445,12446,4,centro,32,4,0,28,14,69.0,30.4,0.6
23445,12446,3,esquina,32,0,0,32,0,68.8,30.8,0.4
23445,12446,5,esquina,32,2,0,30,10,62.2,37.6,0.2
23445,12446,4,lado,32,3,1,28,12,55.8,43.6,0.6
23445,12446,3,lado,32,3,2,27,12,52.8,46.2,1.0
23445,12446,2,lado,32,5,3,24,12,48.2,50.6,1.2
23445,12456,5,centro,40,12,0,28,10,59.0,40.4,0.6
23445,12456,4,esquina,40,2,0,38,8,54.0,46.0,0.0
23445,12456,2,esquina,40,2,0,38,8,51.6,47.8,0.6
23445,12456,3,esquina,40,2,0,38,8,51.0,47.6,1.4
23445,12456,4,centro,40,8,0,32,10,46.6,53.2,0.2
23445,12456,5,esquina,40,3,0,37,8,45.6,53.8,0.6
23445,12456,2,centro,40,8,0,32,10,45.4,54.4,0.2
23445,12456,3,centro,40,8,0,32,10,43.4,56.4,0.2
23445,12456,5,lado,40,14,4,22,8,39.6,59.4,1.0
23445,12456,4,lado,40,11,1,28,8,36.6,62.8,0.6
23445,12456,3,lado,40,12,1,27,8,34.8,64.4,0.8
23445,12456,2,lado,40,16,0,24,8,31.8,66.8,1.4
23445,12466,5,centro,32,12,0,20,10,57.2,42.6,0.2
23445,12466,2,esquina,32,1,0,31,8,55.6,43.6,0.8
23445,12466,3,esquina,32,1,0,31,8,54.6,44.8,0.6
23445,12466,4,esquina,32,1,0,31,8,53.8,45.4,0.8
23445,12466,5,esquina,32,2,0,30,8,51.2,47.8,1.0
23445,12466,4,centro,32,4,0,28,10,50.8,49.2,0.0
23445,12466,2,centro,32,4,0,28,10,47.8,50.4,1.8
23445,12466,3,centro,32,4,0,28,10,47.2,51.8,1.0
23445,12466,5,lado,32,13,2,17,8,38.8,60.0,1.2
23445,12466,4,lado,32,12,1,19,8,35.6,63.4,1.0
23445,12466,3,lado,32,12,1,19,8,35.4,62.8,1.8
23445,12466,2,lado,32,14,0,18,8,31.4,67.2,1.4
23445,12556,5,centro,32,8,0,24,10,50.6,49.4,0.0
23445,12556,2,esquina,32,2,0,30,8,46.4,53.4,0.2
23445,12556,3,esquina,32,2,0,30,8,45.8,53.8,0.4
23445,12556,5,esquina,32,2,0,30,8,43.0,57.0,0.0
23445,12556,4,esquina,32,2,0,30,8,42.4,57.4,0.2
23445,12556,2,centro,32,16,0,16,10,42.4,57.6,0.0
23445,12556,3,centro,32,16,0,16,10,41.2,58.8,0.0
23445,12556,4,centro,32,16,0,16,10,40.4,59.6,0.0
23445,12556,4,lado,32,12,2,18,8,27.6,72.2,0.2
23445,12556,3,lado,32,12,2,18,8,26.6,73.2,0.2
23445,12556,5,lado,32,16,2,14,8,24.6,75.4,0.0
23445,12556,2,lado,32,13,1,18,8,24.4,75.2,0.4
23445,12566,5,centro,32,12,0,20,10,47.2,52.8,0.0
23445,12566,2,esquina,32,2,0,30,8,46.0,54.0,0.0
23445,12566,3,esquina,32,2,0,30,8,45.2,54.8,0.0
23445,12566,4,esquina,32,2,0,30,8,41.8,58.2,0.0
23445,12566,5,esquina,32,2,0,30,8,41.6,58.4,0.0
23445,12566,2,centro,32,16,0,16,10,41.6,58.4,0.0
23445,12566,3,centro,32,16,0,16,10,40.2,59.8,0.0
23445,12566,4,centro,32,16,0,16,10,36.8,63.2,0.0
23445,12566,4,lado,32,14,2,16,8,25.2,74.8,0.0
23445,12566,5,lado,32,16,2,14,8,23.0,77.0,0.0
23445,12566,3,lado,32,14,2,16,8,23.0,77.0,0.0
23445,12566,2,lado,32,15,1,16,8,21.8,78.2,0.0
23445,13446,4,esquina,32,0,0,32,0,68.4,30.2,1.4
23445,13446,5,centro,32,8,0,24,12,66.4,33.4,0.2
23445,13446,3,esquina,32,1,0,31,12,66.4,33.2,0.4
23445,13446,5,lado,32,1,0,31,12,65.8,32.8,1.4
23445,13446,4,centro,32,4,0,28,12,65.2,34.2,0.6
23445,13446,3,centro,32,0,0,32,0,64.6,35.0,0.4
23445,13446,2,esquina,32,1,0,31,12,64.6,35.2,0.2
23445,13446,2,centro,32,0,0,32,0,61.4,38.2,0.4
23445,13446,5,esquina,32,2,0,30,10,58.6,40.6,0.8
23445,13446,4,lado,32,3,1,28,12,53.4,45.6,1.0
23445,13446,2,lado,32,5,3,24,12,44.4,54.6,1.0
23445,13446,3,lado,32,5,3,24,12,44.2,54.6,1.2
23445,13456,5,centro,40,12,0,28,10,56.4,43.4,0.2
23445,13456,4,esquina,40,2,0,38,8,51.2,48.6,0.2
23445,13456,2,esquina,40,2,0,38,8,48.2,51.6,0.2
23445,13456,3,esquina,40,2,0,38,8,47.8,52.0,0.2
23445,13456,4,centro,40,8,0,32,10,46.2,53.8,0.0
23445,13456,3,centro,40,8,0,32,10,43.0,57.0,0.0
23445,13456,5,esquina,40,3,0,37,8,40.8,58.8,0.4
23445,13456,2,centro,40,8,0,32,10,38.2,61.6,0.2
23445,13456,5,lado,40,14,5,21,8,36.6,62.6,0.8
23445,13456,4,lado,40,11,3,26,8,34.4,64.8,0.8
23445,13456,2,lado,40,16,0,24,8,31.0,68.0,1.0
23445,13456,3,lado,40,16,0,24,8,28.4,70.8,0.8
23445,13466,5,centro,32,12,0,20,10,53.8,46.0,0.2
23445,13466,2,esquina,32,1,0,31,8,51.8,47.4,0.8
23445,13466,3,esquina,32,1,0,31,8,51.2,48.0,0.8
23445,13466,4,esquina,32,1,0,31,8,50.8,48.8,0.4
23445,13466,4,centro,32,4,0,28,10,48.8,51.2,0.0
23445,13466,5,esquina,32,2,0,30,8,46.8,53.0,0.2
23445,13466,3,centro,32,4,0,28,10,45.8,53.0,1.2
23445,13466,2,centro,32,4,0,28,10,40.6,58.6,0.8
23445,13466,5,lado,32,13,2,17,8,36.6,62.4,1.0
23445,13466,4,lado,32,12,1,19,8,33.8,66.0,0.2
23445,13466,2,lado,32,14,0,18,8,31.6,67.6,0.8
23445,13466,3,lado,32,14,0,18,8,30.0,69.4,0.6
23445,13556,5,centro,32,8,0,24,10,46.6,53.4,0.0
23445,13556,3,esquina,32,2,0,30,8,43.2,56.4,0.4
23445,13556,2,esquina,32,2,0,30,8,42.2,57.4,0.4
23445,13556,5,esquina,32,2,0,30,8,40.0,60.0,0.0
23445,13556,4,esquina,32,2,0,30,8,40.0,60.0,0.0
23445,13556,3,centro,32,16,0,16,10,39.6,60.4,0.0
23445,13556,4,centro,32,16,0,16,10,38.2,61.8,0.0
23445,13556,2,centro,32,16,0,16,10,34.6,65.4,0.0
23445,13556,4,lado,32,12,2,18,8,27.2,72.8,0.0
23445,13556,2,lado,32,13,1,18,8,24.0,75.8,0.2
23445,13556,5,lado,32,16,2,14,8,23.4,76.6,0.0
23445,13556,3,lado,32,13,1,18,8,22.8,77.0,0.2
23445,13566,5,centro,32,12,0,20,10,44.8,55.2,0.0
23445,13566,3,esquina,32,2,0,30,8,43.2,56.8,0.0
23445,13566,2,esquina,32,2,0,30,8,42.0,58.0,0.0
23445,13566,3,centro,32,16,0,16,10,39.4,60.6,0.0
23445,13566,5,esquina,32,2,0,30,8,39.0,61.0,0.0
23445,13566,4,esquina,32,2,0,30,8,38.4,61.6,0.0
23445,13566,4,centro,32,16,0,16,10,35.2,64.8,0.0
23445,13566,2,centro,32,16,0,16,10,33.4,66.6,0.0
23445,13566,4,lado,32,14,2,16,8,24.0,76.0,0.0
23445,13566,5,lado,32,16,2,14,8,22.8,77.2,0.0
23445,13566,2,lado,32,15,1,16,8,22.0,78.0,0.0
23445,13566,3,lado,32,15,1,16,8,20.8,79.2,0.0
23445,14456,5,centro,32,12,4,16,10,47.2,52.8,0.0
23445,14456,4,esquina,32,2,0,30,8,43.6,56.4,0.0
23445,14456,3,esquina,32,2,0,30,8,42.2,57.6,0.2
23445,14456,2,esquina,32,2,0,30,8,42.2,57.6,0.2
23445,14456,4,centro,32,8,0,24,10,40.6,59.4,0.0
23445,14456,5,esquina,32,3,0,29,8,38.8,61.2,0.0
23445,14456,3,centro,32,8,0,24,10,34.2,65.8,0.0
23445,14456,2,centro,32,8,0,24,10,34.2,65.8,0.0
23445,14456,5,lado,32,16,1,15,8,30.2,69.2,0.6
23445,14456,4,lado,32,12,2,18,8,25.8,74.2,0.0
23445,14456,3,lado,32,15,0,17,8,25.6,74.4,0.0
23445,14456,2,lado,32,15,0,17,8,25.6,74.4,0.0
23445,14466,4,esquina,24,1,0,23,8,46.2,53.8,0.0
23445,14466,3,esquina,24,1,0,23,8,45.8,54.2,0.0
23445,14466,2,esquina,24,1,0,23,8,45.8,54.2,0.0
23445,14466,4,centro,24,4,0,20,10,44.8,55.2,0.0
23445,14466,5,centro,24,12,0,12,10,44.0,56.0,0.0
23445,14466,5,esquina,24,2,0,22,8,43.0,57.0,0.0
23445,14466,3,centro,24,4,0,20,10,33.6,66.4,0.0
23445,14466,2,centro,24,4,0,20,10,33.6,66.4,0.0
23445,14466,5,lado,24,12,1,11,8,32.0,67.8,0.2
23445,14466,3,lado,24,11,0,13,8,26.4,73.6,0.0
23445,14466,2,lado,24,11,0,13,8,26.4,73.6,0.0
23445,14466,4,lado,24,11,0,13,8,26.0,74.0,0.0
23445,14556,3,esquina,32,2,0,30,8,38.8,61.0,0.2
23445,14556,2,esquina,32,2,0,30,8,38.8,61.0,0.2
23445,14556,5,centro,32,16,0,16,10,38.2,61.8,0.0
23445,14556,4,esquina,32,2,0,30,8,37.4,62.6,0.0
23445,14556,4,centro,32,16,0,16,10,35.2,64.8,0.0
23445,14556,5,esquina,32,3,0,29,8,35.0,65.0,0.0
23445,14556,3,centro,32,16,0,16,10,28.0,72.0,0.0
23445,14556,2,centro,32,16,0,16,10,28.0,72.0,0.0
23445,14556,5,lado,32,18,1,13,8,21.8,78.2,0.0
23445,14556,4,lado,32,16,0,16,8,20.8,79.2,0.0
23445,14556,3,lado,32,16,0,16,8,20.6,79.4,0.0
23445,14556,2,lado,32,16,0,16,8,20.6,79.4,0.0
23445,14566,5,centro,32,16,0,16,10,39.2,60.8,0.0
23445,14566,3,esquina,32,2,0,30,8,36.6,63.4,0.0
23445,14566,2,esquina,32,2,0,30,8,36.6,63.4,0.0
23445,14566,4,esquina,32,2,0,30,8,35.8,64.2,0.0
23445,14566,5,esquina,32,3,0,29,8,34.2,65.8,0.0
23445,14566,4,centro,32,16,0,16,10,34.0,66.0,0.0
23445,14566,3,centro,32,16,0,16,10,27.8,72.2,0.0
23445,14566,2,centro,32,16,0,16,10,27.8,72.2,0.0
23445,14566,5,lado,32,18,1,13,8,21.4,78.6,0.0
23445,14566,3,lado,32,16,0,16,8,19.0,81.0,0.0
23445,14566,2,lado,32,16,0,16,8,19.0,81.0,0.0
23445,14566,4,lado,32,16,0,16,8,17.8,82.2,0.0
23445,15566,5,esquina,24,2,0,22,8,35.0,65.0,0.0
23445,15566,3,esquina,24,2,0,22,8,34.8,65.2,0.0
23445,15566,2,esquina,24,2,0,22,8,34.8,65.2,0.0
23445,15566,4,esquina,24,2,0,22,8,33.6,66.4,0.0
23445,15566,5,centro,24,12,0,12,10,33.2,66.8,0.0
23445,15566,4,centro,24,16,0,8,10,28.6,71.4,0.0
23445,15566,3,centro,24,16,0,8,10,25.8,74.2,0.0
23445,15566,2,centro,24,16,0,8,10,25.8,74.2,0.0
23445,15566,3,lado,24,13,0,11,8,16.4,83.6,0.0
23445,15566,2,lado,24,13,0,11,8,16.4,83.6,0.0
23445,15566,5,lado,24,15,0,9,8,15.6,84.4,0.0
23445,15566,4,lado,24,13,0,11,8,15.6,84.4,0.0
23455,12346,5,esquina,40,0,0,40,0,83.8,15.6,0.6
23455,12346,5,lado,40,0,0,40,0,83.0,16.6,0.4
23455,12346,4,esquina,40,0,0,40,0,78.6,20.8,0.6
23455,12346,4,centro,40,0,0,40,0,78.2,21.2,0.6
23455,12346,5,centro,40,0,4,36,0,76.8,22.8,0.4
23455,12346,3,esquina,40,0,0,40,0,76.8,22.0,1.2
23455,12346,3,centro,40,0,0,40,0,76.0,23.0,1.0
23455,12346,2,esquina,40,0,0,40,0,75.2,24.4,0.4
23455,12346,2,centro,40,0,0,40,0,72.4,26.8,0.8
23455,12346,4,lado,40,0,0,40,0,70.0,29.0,1.0
23455,12346,3,lado,40,1,2,37,12,63.8,35.6,0.6
23455,12346,2,lado,40,1,10,29,12,60.2,38.4,1.4
23455,12356,5,centro,40,4,0,36,12,68.4,30.0,1.6
23455,12356,5,esquina,40,2,0,38,10,68.2,30.8,1.0
23455,12356,3,esquina,40,2,0,38,8,63.2,36.0,0.8
23455,12356,4,esquina,40,2,0,38,10,62.6,36.0,1.4
23455,12356,2,esquina,40,2,0,38,8,62.2,36.4,1.4
23455,12356,3,centro,40,4,4,32,12,61.4,38.0,0.6
23455,12356,5,lado,40,8,0,32,10,59.4,39.2,1.4
23455,12356,4,centro,40,8,0,32,12,57.0,41.4,1.6
23455,12356,2,centro,40,4,4,32,12,56.0,42.2,1.8
23455,12356,4,lado,40,2,0,38,10,52.6,45.4,2.0
23455,12356,3,lado,40,10,2,28,8,46.2,51.0,2.8
23455,12356,2,lado,40,11,4,25,8,43.6,54.8,1.6
23455,12366,3,centro,32,4,0,28,12,63.0,36.6,0.4
23455,12366,3,esquina,32,1,0,31,8,63.0,36.2,0.8
23455,12366,2,esquina,32,1,0,31,8,62.2,37.2,0.6
23455,12366,4,esquina,32,1,0,31,10,62.0,36.8,1.2
23455,12366,4,centro,32,4,0,28,12,61.0,38.4,0.6
23455,12366,5,esquina,32,1,0,31,10,60.8,38.2,1.0
23455,12366,2,centro,32,4,0,28,12,59.0,39.4,1.6
23455,12366,5,centro,32,4,0,28,12,57.0,43.0,0.0
23455,12366,5,lado,32,9,0,23,10,50.8,47.2,2.0
23455,12366,4,lado,32,9,0,23,10,47.2,51.6,1.2
23455,12366,3,lado,32,11,2,19,8,42.6,55.8,1.6
23455,12366,2,lado,32,14,0,18,8,39.8,58.2,2.0
23455,12446,5,lado,32,0,0,32,0,81.6,17.2,1.2
23455,12446,5,esquina,32,0,0,32,0,77.6,21.8,0.6
23455,12446,4,centro,32,0,0,32,0,76.0,22.8,1.2
23455,12446,2,esquina,32,0,0,32,0,74.8,24.6,0.6
23455,12446,4,esquina,32,0,0,32,0,74.0,25.4,0.6
23455,12446,3,esquina,32,0,0,32,0,73.4,26.4,0.2
23455,12446,2,centro,32,0,0,32,0,73.4,25.8,0.8
23455,12446,5,centro,32,4,0,28,14,73.2,26.4,0.4
23455,12446,3,centro,32,0,0,32,0,73.2,25.8,1.0
23455,12446,3,lado,32,1,3,28,12,59.0,40.2,0.8
23455,12446,4,lado,32,1,3,28,12,56.4,42.8,0.8
23455,12446,2,lado,32,1,7,24,12,53.6,45.4,1.0
23455,12456,5,esquina,40,2,0,38,10,62.4,37.0,0.6
23455,12456,5,centro,40,4,0,36,12,61.2,37.8,1.0
23455,12456,4,esquina,40,2,0,38,8,57.8,41.2,1.0
23455,12456,3,esquina,40,2,0,38,8,57.6,41.2,1.2
23455,12456,2,esquina,40,2,0,38,8,56.6,42.4,1.0
23455,12456,5,lado,40,8,0,32,10,52.4,46.6,1.0
23455,12456,4,centro,40,8,0,32,12,51.6,47.0,1.4
23455,12456,2,centro,40,8,0,32,12,49.2,49.2,1.6
23455,12456,3,centro,40,8,0,32,12,47.8,51.4,0.8
23455,12456,3,lado,40,10,2,28,8,42.0,56.8,1.2
23455,12456,4,lado,40,10,2,28,8,39.6,58.6,1.8
23455,12456,2,lado,40,13,2,25,8,39.0,60.2,0.8
23455,12466,4,centro,32,4,0,28,12,59.2,39.8,1.0
23455,12466,5,esquina,32,1,0,31,10,57.2,42.0,0.8
23455,12466,2,esquina,32,1,0,31,8,56.6,42.0,1.4
23455,12466,4,esquina,32,1,0,31,8,56.4,42.0,1.6
23455,12466,3,esquina,32,1,0,31,8,55.4,43.2,1.4
23455,12466,5,centro,32,4,0,28,10,54.6,45.4,0.0
23455,12466,2,centro,32,4,0,28,12,53.0,45.6,1.4
23455,12466,3,centro,32,4,0,28,12,51.4,47.2,1.4
23455,12466,5,lado,32,9,2,21,10,46.8,51.4,1.8
23455,12466,3,lado,32,12,1,19,8,41.4,56.4,2.2
23455,12466,4,lado,32,11,2,19,8,36.6,61.8,1.6
23455,12466,2,lado,32,14,0,18,8,34.8,63.4,1.8
23455,12556,5,centro,32,8,0,24,10,55.6,44.0,0.4
23455,12556,2,esquina,32,2,0,30,8,47.0,52.8,0.2
23455,12556,5,esquina,32,2,0,30,8,46.6,53.4,0.0
23455,12556,4,esquina,32,2,0,30,8,46.6,53.2,0.2
23455,12556,3,esquina,32,2,0,30,8,46.6,53.2,0.2
23455,12556,2,centro,32,16,0,16,10,43.6,56.4,0.0
23455,12556,4,centro,32,16,0,16,10,42.4,57.6,0.0
23455,12556,3,centro,32,16,0,16,10,42.4,57.6,0.0
23455,12556,5,lado,32,12,2,18,8,30.2,69.0,0.8
23455,12556,4,lado,32,11,3,18,8,27.0,72.6,0.4
23455,12556,3,lado,32,11,3,18,8,26.8,72.8,0.4
23455,12556,2,lado,32,13,1,18,8,25.8,73.8,0.4
23455,12566,5,centro,32,12,0,20,10,45.4,54.6,0.0
23455,12566,5,esquina,32,2,0,30,8,44.2,55.8,0.0
23455,12566,2,esquina,32,2,0,30,8,44.2,55.8,0.0
23455,12566,4,esquina,32,2,0,30,8,43.0,57.0,0.0
23455,12566,3,esquina,32,2,0,30,8,43.0,57.0,0.0
23455,12566,2,centro,32,16,0,16,10,41.6,58.4,0.0
23455,12566,4,centro,32,16,0,16,10,40.8,59.2,0.0
23455,12566,3,centro,32,16,0,16,10,40.8,59.2,0.0
23455,12566,5,lado,32,14,2,16,8,24.4,75.6,0.0
23455,12566,4,lado,32,14,2,16,8,22.2,77.8,0.0
23455,12566,3,lado,32,14,2,16,8,22.2,77.8,0.0
23455,12566,2,lado,32,15,1,16,8,22.0,78.0,0.0
23455,13446,5,lado,32,0,0,32,0,79.0,20.0,1.0
23455,13446,4,centro,32,0,0,32,0,74.0,25.4,0.6
23455,13446,5,esquina,32,0,0,32,0,74.0,24.8,1.2
23455,13446,3,esquina,32,0,0,32,0,72.0,27.8,0.2
23455,13446,5,centro,32,4,0,28,12,70.4,29.2,0.4
23455,13446,4,esquina,32,0,0,32,0,70.0,29.4,0.6
23455,13446,3,centro,32,0,0,32,0,68.6,30.2,1.2
23455,13446,2,centro,32,0,0,32,0,68.2,30.0,1.8
23455,13446,2,esquina,32,0,0,32,0,67.8,31.4,0.8
23455,13446,4,lado,32,1,3,28,12,53.4,45.8,0.8
23455,13446,2,lado,32,1,7,24,12,49.4,48.8,1.8
23455,13446,3,lado,32,1,7,24,12,49.2,49.6,1.2
23455,13456,5,centro,40,4,0,36,12,60.2,39.2,0.6
23455,13456,5,esquina,40,2,0,38,10,59.8,39.6,0.6
23455,13456,3,esquina,40,2,0,38,8,52.8,46.0,1.2
23455,13456,4,esquina,40,2,0,38,8,52.4,46.2,1.4
23455,13456,2,esquina,40,2,0,38,8,52.2,47.2,0.6
23455,13456,5,lado,40,8,0,32,10,51.8,47.2,1.0
23455,13456,4,centro,40,8,0,32,12,51.0,48.4,0.6
23455,13456,3,centro,40,8,0,32,12,45.4,53.8,0.8
23455,13456,2,centro,40,8,0,32,12,41.0,57.6,1.4
23455,13456,2,lado,40,13,2,25,8,36.2,63.2,0.6
23455,13456,4,lado,40,10,4,26,8,36.0,62.2,1.8
23455,13456,3,lado,40,13,2,25,8,35.4,64.2,0.4
23455,13466,4,centro,32,4,0,28,12,55.8,43.2,1.0
23455,13466,5,esquina,32,1,0,31,10,53.4,45.8,0.8
23455,13466,5,centro,32,4,0,28,10,52.4,47.6,0.0
23455,13466,4,esquina,32,1,0,31,8,52.0,47.0,1.0
23455,13466,3,esquina,32,1,0,31,8,51.8,46.8,1.4
23455,13466,2,esquina,32,1,0,31,8,51.8,47.0,1.2
23455,13466,3,centro,32,4,0,28,12,50.0,49.0,1.0
23455,13466,5,lado,32,9,2,21,10,45.6,53.6,0.8
23455,13466,2,centro,32,4,0,28,12,45.2,53.6,1.2
23455,13466,4,lado,32,11,2,19,8,34.6,64.0,1.4
23455,13466,2,lado,32,14,0,18,8,34.0,64.4,1.6
23455,13466,3,lado,32,14,0,18,8,32.2,66.6,1.2
23455,13556,5,centro,32,8,0,24,10,52.6,47.0,0.4
23455,13556,5,esquina,32,2,0,30,8,44.6,55.4,0.0
23455,13556,3,esquina,32,2,0,30,8,44.0,55.8,0.2
23455,13556,4,esquina,32,2,0,30,8,44.0,55.8,0.2
23455,13556,2,esquina,32,2,0,30,8,42.6,57.2,0.2
23455,13556,3,centro,32,16,0,16,10,40.8,59.2,0.0
23455,13556,4,centro,32,16,0,16,10,40.0,60.0,0.0
23455,13556,2,centro,32,16,0,16,10,36.8,63.2,0.0
23455,13556,5,lado,32,12,2,18,8,30.6,69.2,0.2
23455,13556,4,lado,32,12,2,18,8,26.8,72.8,0.4
23455,13556,2,lado,32,13,1,18,8,25.6,74.0,0.4
23455,13556,3,lado,32,13,1,18,8,24.2,75.4,0.4
23455,13566,5,centro,32,12,0,20,10,43.6,56.4,0.0
23455,13566,3,esquina,32,2,0,30,8,41.4,58.6,0.0
23455,13566,5,esquina,32,2,0,30,8,41.2,58.8,0.0
23455,13566,2,esquina,32,2,0,30,8,40.2,59.8,0.0
23455,13566,4,esquina,32,2,0,30,8,40.0,60.0,0.0
23455,13566,3,centro,32,16,0,16,10,39.4,60.6,0.0
23455,13566,4,centro,32,16,0,16,10,38.4,61.6,0.0
23455,13566,2,centro,32,16,0,16,10,35.0,65.0,0.0
23455,13566,5,lado,32,14,2,16,8,23.8,76.2,0.0
23455,13566,2,lado,32,15,1,16,8,22.8,77.2,0.0
23455,13566,4,lado,32,14,2,16,8,22.2,77.8,0.0
23455,13566,3,lado,32,15,1,16,8,20.6,79.4,0.0
23455,14456,5,centro,32,4,0,28,12,58.0,41.8,0.2
23455,14456,5,esquina,32,2,0,30,10,52.4,47.0,0.6
23455,14456,4,centro,32,8,0,24,12,49.4,50.0,0.6
23455,14456,4,esquina,32,2,0,30,8,47.8,51.2,1.0
23455,14456,3,esquina,32,2,0,30,8,47.6,52.0,0.4
23455,14456,2,esquina,32,2,0,30,8,47.6,52.0,0.4
23455,14456,5,lado,32,6,0,26,10,44.6,54.8,0.6
23455,14456,3,centro,32,8,0,24,12,42.6,56.8,0.6
23455,14456,2,centro,32,8,0,24,12,42.6,56.8,0.6
23455,14456,3,lado,32,10,2,20,8,32.8,66.8,0.4
23455,14456,2,lado,32,10,2,20,8,32.6,66.8,0.6
23455,14456,4,lado,32,11,1,20,8,30.8,68.8,0.4
23455,14466,5,esquina,24,1,0,23,10,51.4,48.2,0.4
23455,14466,3,esquina,24,1,0,23,8,49.2,50.6,0.2
23455,14466,2,esquina,24,1,0,23,8,49.2,50.6,0.2
23455,14466,4,centro,24,4,0,20,12,48.8,50.6,0.6
23455,14466,4,esquina,24,1,0,23,8,48.0,51.4,0.6
23455,14466,5,centro,24,4,0,20,10,47.4,52.4,0.2
23455,14466,5,lado,24,7,2,15,10,42.4,56.8,0.8
23455,14466,3,centro,24,4,0,20,12,39.2,60.0,0.8
23455,14466,2,centro,24,4,0,20,12,39.2,60.0,0.8
23455,14466,3,lado,24,11,0,13,8,29.2,69.2,1.6
23455,14466,2,lado,24,11,0,13,8,29.2,69.2,1.6
23455,14466,4,lado,24,10,1,13,8,26.0,73.0,1.0
23455,14556,5,centro,32,8,0,24,10,47.8,51.8,0.4
23455,14556,5,esquina,32,2,0,30,8,41.8,58.2,0.0
23455,14556,4,esquina,32,2,0,30,8,41.4,58.4,0.2
23455,14556,3,esquina,32,2,0,30,8,41.0,58.8,0.2
23455,14556,2,esquina,32,2,0,30,8,41.0,58.8,0.2
23455,14556,4,centro,32,16,0,16,10,38.2,61.8,0.0
23455,14556,3,centro,32,16,0,16,10,32.6,67.4,0.0
23455,14556,2,centro,32,16,0,16,10,32.6,67.4,0.0
23455,14556,5,lado,32,13,1,18,8,30.6,69.0,0.4
23455,14556,3,lado,32,13,1,18,8,24.2,75.4,0.4
23455,14556,2,lado,32,13,1,18,8,24.2,75.4,0.4
23455,14556,4,lado,32,13,1,18,8,23.0,76.8,0.2
23455,14566,5,centro,32,12,0,20,10,42.8,57.2,0.0
23455,14566,5,esquina,32,2,0,30,8,39.4,60.6,0.0
23455,14566,4,esquina,32,2,0,30,8,38.0,62.0,0.0
23455,14566,4,centro,32,16,0,16,10,37.4,62.6,0.0
23455,14566,3,esquina,32,2,0,30,8,37.4,62.6,0.0
23455,14566,2,esquina,32,2,0,30,8,37.4,62.6,0.0
23455,14566,3,centro,32,16,0,16,10,30.6,69.4,0.0
23455,14566,2,centro,32,16,0,16,10,30.6,69.4,0.0
23455,14566,5,lado,32,15,1,16,8,23.4,76.6,0.0
23455,14566,3,lado,32,15,1,16,8,21.8,78.2,0.0
23455,14566,2,lado,32,15,1,16,8,21.8,78.2,0.0
